id,listPrice
RE_009323,727656.9
RE_001618,370471.88
RE_001913,382307.78
RE_012265,1.1508736e+06
RE_016766,379889.78
RE_001616,606796.5
RE_001547,240779.19
RE_015211,9.908219e+06
RE_012795,456582.78
RE_014908,1.1347915e+06
RE_000233,1.2048028e+06
RE_011230,118893.664
RE_009514,796788.25
RE_017289,830558.75
RE_013400,252391.52
RE_001705,885877.44
RE_011993,662194.75
RE_013489,4.0936388e+06
RE_003940,359305.2
RE_017925,958981.6
RE_001650,3.2613902e+06
RE_000897,162038.44
RE_010100,421877.12
RE_010919,526247.94
RE_007628,1.0127126e+06
RE_012982,238637.62
RE_004782,517556.34
RE_015954,635453.56
RE_006568,192456.23
RE_003145,96397.5
RE_002867,301482.72
RE_012133,471411.12
RE_006453,886239.94
RE_011271,3.3234992e+06
RE_018184,432656.7
RE_000269,338819.2
RE_010393,435584.97
RE_002635,514597.9
RE_008851,692263.5
RE_012332,452147.4
RE_015761,1.8022118e+06
RE_015213,122823.24
RE_001137,801674.75
RE_009064,568387.7
RE_011913,766749.1
RE_009046,769631.94
RE_003385,1.1083878e+06
RE_017534,607935.8
RE_013900,516831.28
RE_007783,788970.5
RE_000672,971747.06
RE_017708,552330.56
RE_018161,295313.06
RE_016704,357782.9
RE_012912,1.265797e+06
RE_012752,3.6611912e+06
RE_015697,445052.16
RE_012168,199836.6
RE_016491,824578.0
RE_005773,239488.94
RE_001126,332345.7
RE_002555,68221.55
RE_004997,408041.06
RE_015395,888308.8
RE_013905,991173.94
RE_011026,393296.78
RE_016576,297136.9
RE_007844,936252.4
RE_009167,1.1003255e+06
RE_017181,669967.3
RE_006460,602935.7
